sample_id,modality,modality_index,start_position,end_position_exclusive,masked_effective_positions,raw_zero_fraction,delta_predicted_class_probability,delta_strength
17,text,0,2,5,3,0.0,-0.0014694929122924805,-0.03428041934967041
17,text,0,3,6,3,0.0,0.0026612281799316406,-0.02072584629058838
17,text,0,4,7,3,0.0,0.008148133754730225,0.013040423393249512
17,text,0,5,8,3,0.0,0.010386168956756592,0.024868011474609375
17,text,0,6,9,3,0.0,0.03605097532272339,0.0915299654006958
17,text,0,7,10,3,0.0,0.026340246200561523,0.06096076965332031
17,text,0,8,11,3,0.0,0.02203422784805298,0.05735659599304199
17,text,0,9,12,3,0.0,0.0020183324813842773,0.001044631004333496
17,text,0,10,13,3,0.0,0.024821102619171143,0.12201118469238281
17,text,0,11,14,3,0.0,0.025174438953399658,0.12348300218582153
17,text,0,12,15,3,0.0,0.02184593677520752,0.10201185941696167
17,text,0,13,16,3,0.0,0.008470237255096436,0.04373776912689209
17,text,0,14,17,3,0.0,-0.0013722777366638184,0.013758063316345215
17,text,0,15,18,3,0.0,-0.001834869384765625,0.022200465202331543
17,text,0,16,19,3,0.0,0.005621969699859619,0.047052979469299316
17,text,0,17,20,3,0.0,0.011068761348724365,0.054254889488220215
17,text,0,18,21,3,0.0,0.01216977834701538,0.032158613204956055
17,text,0,19,22,3,0.0,0.0021414756774902344,-0.010569453239440918
17,text,0,20,23,3,0.0,0.005946218967437744,-0.009854555130004883
17,text,0,21,24,3,0.0,0.00535815954208374,0.023116588592529297
17,text,0,22,25,3,0.0,0.004024326801300049,0.019028782844543457
17,audio,1,1,4,3,0.0,0.0020763278007507324,-0.0034865140914916992
17,audio,1,2,5,3,0.0,0.0033802390098571777,0.0035630464553833008
17,audio,1,3,6,3,0.0,0.0033078789710998535,0.009739041328430176
17,audio,1,4,7,3,0.0,0.002428770065307617,0.013144731521606445
17,audio,1,5,8,3,0.0,0.0010361075401306152,0.004491448402404785
17,audio,1,6,9,3,0.0,0.0010395050048828125,0.004178881645202637
17,audio,1,7,10,3,0.0,0.0013514161109924316,0.003521442413330078
17,audio,1,8,11,3,0.0,0.0041062235832214355,0.016176462173461914
17,audio,1,9,12,3,0.0,0.009170830249786377,0.04464912414550781
17,audio,1,10,13,3,0.0,0.008225798606872559,0.04045283794403076
17,audio,1,11,14,3,0.0,0.0048830509185791016,0.02269899845123291
17,audio,1,12,15,3,0.0,0.0036876797676086426,0.01799643039703369
17,audio,1,13,16,3,0.0,0.0011995434761047363,0.00849306583404541
17,audio,1,14,17,3,0.0,-0.0007728934288024902,-0.0005741119384765625
17,audio,1,15,18,3,0.0,-0.002508878707885742,-0.004955649375915527
17,audio,1,16,19,3,0.0,-0.002016723155975342,-0.002716660499572754
17,audio,1,17,20,3,0.0,-0.0010122060775756836,0.0006977319717407227
17,audio,1,18,21,3,0.0,0.0009166598320007324,0.006204485893249512
17,audio,1,19,22,3,0.0,-0.0008232593536376953,-0.005959868431091309
17,audio,1,20,23,3,0.0,0.0003879666328430176,-0.000980973243713379
17,audio,1,21,24,3,0.0,0.0009179115295410156,-0.0011382102966308594
17,audio,1,22,25,3,0.0,0.0014107823371887207,0.0021840333938598633
17,vision,2,1,4,3,0.0,0.00045245885848999023,0.002022385597229004
17,vision,2,2,5,3,0.0,0.0006040334701538086,0.003220200538635254
17,vision,2,3,6,3,0.0,0.0012071728706359863,0.006975769996643066
17,vision,2,4,7,3,0.0,0.0007821917533874512,0.0047457218170166016
17,vision,2,5,8,3,0.0,0.00038295984268188477,0.0034121274948120117
17,vision,2,6,9,3,0.0,0.00070953369140625,0.004150867462158203
17,vision,2,7,10,3,0.0,0.0004457235336303711,0.002020120620727539
17,vision,2,8,11,3,0.0,0.0003701448440551758,0.00018537044525146484
17,vision,2,9,12,3,0.0,-0.00017470121383666992,-0.002299189567565918
17,vision,2,10,13,3,0.0,-0.0002811551094055176,-0.0025044679641723633
17,vision,2,11,14,3,0.0,-0.00026303529739379883,-0.002179741859436035
17,vision,2,12,15,3,0.0,-5.328655242919922e-05,-0.00029838085174560547
17,vision,2,13,16,3,0.0,-1.0311603546142578e-05,0.0010148286819458008
17,vision,2,14,17,3,0.0,0.0008460879325866699,0.008030891418457031
17,vision,2,15,18,3,0.0,0.00027686357498168945,0.007440924644470215
17,vision,2,16,19,3,0.0,-0.0008621811866760254,-0.0015197992324829102
17,vision,2,17,20,3,0.0,-0.0016620755195617676,-0.017432093620300293
17,vision,2,18,21,3,0.0,-0.002328038215637207,-0.03069770336151123
17,vision,2,19,22,3,0.0,-0.004251599311828613,-0.0455402135848999
17,vision,2,20,23,3,0.0,-0.0066239237785339355,-0.05914032459259033
17,vision,2,21,24,3,0.0,-0.005788862705230713,-0.04110109806060791
17,vision,2,22,25,3,0.0,-0.0027797818183898926,-0.015871882438659668
18,text,0,1,4,3,0.0,-0.00015628337860107422,0.024265825748443604
18,text,0,2,5,3,0.0,-2.5570392608642578e-05,0.029814153909683228
18,text,0,3,6,3,0.0,-0.0004907846450805664,0.03995808959007263
18,text,0,4,7,3,0.0,-0.0064125657081604,0.04325711727142334
18,text,0,5,8,3,0.0,0.01605808734893799,0.03295624256134033
18,text,0,6,9,3,0.0,0.033989161252975464,0.04913771152496338
18,text,0,7,10,3,0.0,0.021380990743637085,0.048069894313812256
18,text,0,8,11,3,0.0,0.029930472373962402,0.031498491764068604
18,text,0,9,12,3,0.0,0.02680128812789917,-0.00959634780883789
18,text,0,10,13,3,0.0,0.02520120143890381,-0.026571035385131836
18,text,0,11,14,3,0.0,-0.00022900104522705078,0.01968744397163391
18,text,0,12,15,3,0.0,-0.0040482282638549805,0.03634357452392578
18,text,0,13,16,3,0.0,-0.009060025215148926,0.0942939966917038
18,text,0,14,17,3,0.0,-0.0065457820892333984,0.06251344084739685
18,text,0,15,18,3,0.0,-0.0012999773025512695,0.026664435863494873
18,text,0,16,19,3,0.0,-0.0017222166061401367,-0.0031385719776153564
18,text,0,17,20,3,0.0,0.0030490756034851074,-0.015670835971832275
18,text,0,18,21,3,0.0,-0.013316035270690918,0.03379368782043457
18,text,0,19,22,3,0.0,-0.014645397663116455,0.03823569416999817
18,text,0,20,23,3,0.0,-0.011295080184936523,0.02642035484313965
18,text,0,21,24,3,0.0,-0.010005772113800049,-0.02267184853553772
18,text,0,22,25,3,0.0,-0.008528351783752441,-0.026240408420562744
18,text,0,23,26,3,0.0,0.0034323930740356445,-0.013415753841400146
18,text,0,24,27,3,0.0,-0.014522373676300049,0.007610917091369629
18,text,0,25,28,3,0.0,0.00034564733505249023,-0.005662798881530762
18,text,0,26,29,3,0.0,0.004534304141998291,-0.031532466411590576
18,text,0,27,30,3,0.0,0.05538621544837952,-0.11094233393669128
18,text,0,28,31,3,0.0,0.01653537154197693,-0.07323190569877625
18,text,0,29,32,3,0.0,0.006259441375732422,-0.012925028800964355
18,text,0,30,33,3,0.0,0.004940390586853027,0.0719614028930664
18,text,0,31,34,3,0.0,-0.006375610828399658,0.029371321201324463
18,text,0,32,35,3,0.0,-0.0025058984756469727,-0.01179233193397522
18,text,0,33,36,3,0.0,-0.0009253621101379395,-0.041581690311431885
18,text,0,34,37,3,0.0,-0.0059667229652404785,-0.0348089337348938
18,text,0,35,38,3,0.0,-0.007477104663848877,-0.0365900993347168
18,text,0,36,39,3,0.0,-0.00899505615234375,-0.004677921533584595
18,text,0,37,40,3,0.0,0.03483802080154419,-0.014581024646759033
18,text,0,38,41,3,0.0,0.024364054203033447,-0.07083815336227417
18,text,0,39,42,3,0.0,0.03276163339614868,-0.07551902532577515
18,text,0,40,43,3,0.0,0.012541890144348145,-0.06406190991401672
18,text,0,41,44,3,0.0,-0.002181112766265869,-0.009271413087844849
18,text,0,42,45,3,0.0,-0.009912610054016113,-0.004767894744873047
18,text,0,43,46,3,0.0,-0.004560410976409912,-0.007827699184417725
18,text,0,44,47,3,0.0,0.012399852275848389,-0.02841806411743164
18,text,0,45,48,3,0.0,0.013200759887695312,-0.021990180015563965
18,text,0,46,49,3,0.0,0.00547182559967041,-0.0057450830936431885
18,audio,1,1,4,3,0.0,0.007589161396026611,-0.015384912490844727
18,audio,1,2,5,3,0.0,0.010917484760284424,-0.01986423134803772
18,audio,1,3,6,3,0.0,0.008597195148468018,-0.012278556823730469
18,audio,1,4,7,3,0.0,0.0049571990966796875,-0.003458380699157715
18,audio,1,5,8,3,0.0,0.0033049583435058594,-0.0023310482501983643
18,audio,1,6,9,3,0.0,0.0003260374069213867,0.00192183256149292
18,audio,1,7,10,3,0.0,-0.0008393526077270508,0.003187716007232666
18,audio,1,8,11,3,0.0,-0.0013358592987060547,0.0024240612983703613
18,audio,1,9,12,3,0.0,-0.0011992454528808594,0.0026047229766845703
18,audio,1,10,13,3,0.0,8.988380432128906e-05,0.0012578070163726807
18,audio,1,11,14,3,0.0,0.0005966424942016602,0.0009960532188415527
18,audio,1,12,15,3,0.0,-0.0005992650985717773,-0.005414366722106934
18,audio,1,13,16,3,0.0,-0.0011677145957946777,-0.002777308225631714
18,audio,1,14,17,3,0.0,-0.002815842628479004,0.001085519790649414
18,audio,1,15,18,3,0.0,-0.0067424774169921875,0.008733093738555908
18,audio,1,16,19,3,0.0,-0.005501866340637207,0.008619695901870728
18,audio,1,17,20,3,0.0,-0.0038996338844299316,0.008809477090835571
18,audio,1,18,21,3,0.0,-0.003378927707672119,0.007476747035980225
18,audio,1,19,22,3,0.0,-0.004010379314422607,0.010570049285888672
18,audio,1,20,23,3,0.0,-0.003329634666442871,0.009981006383895874
18,audio,1,21,24,3,0.0,-0.0036010146141052246,0.010982334613800049
18,audio,1,22,25,3,0.0,-0.00231248140335083,0.007357507944107056
18,audio,1,23,26,3,0.0,-0.00012481212615966797,0.0011785030364990234
18,audio,1,24,27,3,0.0,-0.0001055598258972168,0.0005173981189727783
18,audio,1,25,28,3,0.0,-0.00012958049774169922,0.0003052353858947754
18,audio,1,26,29,3,0.0,-0.0010366439819335938,0.0012063086032867432
18,audio,1,27,30,3,0.0,-0.0010144710540771484,0.001631230115890503
18,audio,1,28,31,3,0.0,-0.0017066001892089844,0.0025653839111328125
18,audio,1,29,32,3,0.0,-0.0021260976791381836,0.005458533763885498
18,audio,1,30,33,3,0.0,-0.0017282962799072266,0.006065785884857178
18,audio,1,31,34,3,0.0,-0.0025014281272888184,0.006978213787078857
18,audio,1,32,35,3,0.0,-0.003365755081176758,0.00966191291809082
18,audio,1,33,36,3,0.0,-0.003037571907043457,0.008476018905639648
18,audio,1,34,37,3,0.0,-0.0027260184288024902,0.006618082523345947
18,audio,1,35,38,3,0.0,-0.0018439888954162598,0.0040909647941589355
18,audio,1,36,39,3,0.0,-0.0009369850158691406,0.002113938331604004
18,audio,1,37,40,3,0.0,6.639957427978516e-05,-0.0001963973045349121
18,audio,1,38,41,3,0.0,-0.0007603764533996582,0.0009285807609558105
18,audio,1,39,42,3,0.0,-0.00042426586151123047,0.001546621322631836
18,audio,1,40,43,3,0.0,-0.00024580955505371094,0.002826601266860962
18,audio,1,41,44,3,0.0,-0.0005335211753845215,0.0029352009296417236
18,audio,1,42,45,3,0.0,0.0011644363403320312,-0.0005042850971221924
18,audio,1,43,46,3,0.0,-0.0001842975616455078,-0.00043267011642456055
18,audio,1,44,47,3,0.0,-0.0017474889755249023,0.003389716148376465
18,audio,1,45,48,3,0.0,-0.0013073086738586426,-1.6897916793823242e-05
18,audio,1,46,49,3,0.0,-0.0005327463150024414,-0.0007827877998352051
18,vision,2,1,4,3,0.0,0.00038313865661621094,8.0108642578125e-05
18,vision,2,2,5,3,0.0,0.002091705799102783,-0.0029701590538024902
18,vision,2,3,6,3,0.0,0.0017307400703430176,-0.0012243390083312988
18,vision,2,4,7,3,0.0,0.0016999244689941406,-0.0011544227600097656
18,vision,2,5,8,3,0.0,0.0016918778419494629,-0.0011860132217407227
18,vision,2,6,9,3,0.0,0.0014588236808776855,-0.00130462646484375
18,vision,2,7,10,3,0.0,0.0011185407638549805,-0.0009388923645019531
18,vision,2,8,11,3,0.0,0.001225590705871582,-0.0008189678192138672
18,vision,2,9,12,3,0.0,0.001192331314086914,-0.0007789731025695801
18,vision,2,10,13,3,0.0,0.0012695789337158203,-0.0009257197380065918
18,vision,2,11,14,3,0.0,0.0012693405151367188,-0.0010392367839813232
18,vision,2,12,15,3,0.0,0.0014075040817260742,-0.001195073127746582
18,vision,2,13,16,3,0.0,0.00135725736618042,-0.0010957717895507812
18,vision,2,14,17,3,0.0,0.001302182674407959,-0.0010697245597839355
18,vision,2,15,18,3,0.0,0.0012604594230651855,-0.0010329782962799072
18,vision,2,16,19,3,0.0,0.0011011362075805664,-0.000977933406829834
18,vision,2,17,20,3,0.0,0.0011248588562011719,-0.001109302043914795
18,vision,2,18,21,3,0.0,0.0011472702026367188,-0.0010995864868164062
18,vision,2,19,22,3,0.0,0.001383662223815918,-0.0018878579139709473
18,vision,2,20,23,3,0.0,0.00266873836517334,-0.0021209120750427246
18,vision,2,21,24,3,0.0,0.0025504231452941895,-0.0026477575302124023
18,vision,2,22,25,3,0.0,0.002481520175933838,-0.0029249191284179688
18,vision,2,23,26,3,0.0,0.0020793676376342773,-0.001634836196899414
18,vision,2,24,27,3,0.0,0.002808809280395508,-0.001836925745010376
18,vision,2,25,28,3,0.0,0.0025684237480163574,-0.0014916658401489258
18,vision,2,26,29,3,0.0,0.0026845335960388184,-0.0018814504146575928
18,vision,2,27,30,3,0.0,0.00208967924118042,-0.0017830133438110352
18,vision,2,28,31,3,0.0,0.002050936222076416,-0.0023186206817626953
18,vision,2,29,32,3,0.0,0.002676546573638916,-0.0027958154678344727
18,vision,2,30,33,3,0.0,0.002796947956085205,-0.0034865736961364746
18,vision,2,31,34,3,0.0,0.0016055107116699219,-0.0013070106506347656
18,vision,2,32,35,3,0.0,0.0014563202857971191,-0.0008615851402282715
18,vision,2,33,36,3,0.0,0.001660466194152832,-0.0012049376964569092
18,vision,2,34,37,3,0.0,0.0016077160835266113,-0.001142740249633789
18,vision,2,35,38,3,0.0,0.001304924488067627,-0.001401066780090332
18,vision,2,36,39,3,0.0,0.0011809468269348145,-0.0009061694145202637
18,vision,2,37,40,3,0.0,0.0011733770370483398,-0.0009382069110870361
18,vision,2,38,41,3,0.0,0.002111494541168213,-0.0017415285110473633
18,vision,2,39,42,3,0.0,0.0027770400047302246,-0.0020633935928344727
18,vision,2,40,43,3,0.0,0.0024172067642211914,-0.0020638704299926758
18,vision,2,41,44,3,0.0,0.0022398829460144043,-0.0018036365509033203
18,vision,2,42,45,3,0.0,0.001252591609954834,-0.0005374550819396973
18,vision,2,43,46,3,0.0,0.0014122724533081055,-0.0005030035972595215
18,vision,2,44,47,3,0.0,0.0025712251663208008,-0.0012194812297821045
18,vision,2,45,48,3,0.0,-0.0008133053779602051,0.008043229579925537
18,vision,2,46,49,3,0.0,-0.0014354586601257324,0.007079064846038818
19,text,0,1,4,3,0.0,-0.021888911724090576,-0.06740212440490723
19,text,0,2,5,3,0.0,0.006915867328643799,0.0208815336227417
19,text,0,3,6,3,0.0,0.05073472857475281,0.15683656930923462
19,text,0,4,7,3,0.0,0.07889237999916077,0.24417522549629211
19,text,0,5,8,3,0.0,0.06196063756942749,0.19491207599639893
19,text,0,6,9,3,0.0,0.027836591005325317,0.08210951089859009
19,text,0,7,10,3,0.0,-0.011699140071868896,-0.04583066701889038
19,text,0,8,11,3,0.0,0.013805508613586426,0.03807121515274048
19,text,0,9,12,3,0.0,0.026239395141601562,0.07761204242706299
19,text,0,10,13,3,0.0,-0.01904994249343872,-0.06401252746582031
19,text,0,11,14,3,0.0,-0.030386269092559814,-0.09835219383239746
19,text,0,12,15,3,0.0,-0.017009615898132324,-0.04630404710769653
19,text,0,13,16,3,0.0,-0.021842122077941895,-0.058412790298461914
19,text,0,14,17,3,0.0,-0.03791701793670654,-0.10356932878494263
19,text,0,15,18,3,0.0,-0.10675036907196045,-0.29482412338256836
19,text,0,16,19,3,0.0,-0.06605672836303711,-0.19527965784072876
19,text,0,17,20,3,0.0,-0.08219718933105469,-0.24535906314849854
19,text,0,18,21,3,0.0,-0.041742146015167236,-0.1385175585746765
19,text,0,19,22,3,0.0,-0.01254051923751831,-0.02100050449371338
19,text,0,20,23,3,0.0,0.021457672119140625,0.07261532545089722
19,text,0,21,24,3,0.0,0.03607332706451416,0.11465626955032349
19,text,0,22,25,3,0.0,0.012211382389068604,0.03030329942703247
19,text,0,23,26,3,0.0,0.02740311622619629,0.08317047357559204
19,text,0,24,27,3,0.0,0.059938669204711914,0.18708324432373047
19,text,0,25,28,3,0.0,0.03322222828865051,0.10480237007141113
19,text,0,26,29,3,0.0,0.020663797855377197,0.06490814685821533
19,text,0,27,30,3,0.0,0.019688308238983154,0.0637694001197815
19,text,0,28,31,3,0.0,0.0026625990867614746,0.014178872108459473
19,text,0,29,32,3,0.0,0.013336241245269775,0.04662877321243286
19,text,0,30,33,3,0.0,-0.02547311782836914,-0.06521987915039062
19,text,0,31,34,3,0.0,0.005555510520935059,0.02619403600692749
19,text,0,32,35,3,0.0,-0.002949655055999756,0.00441586971282959
19,text,0,33,36,3,0.0,0.02869182825088501,0.08812659978866577
19,text,0,34,37,3,0.0,0.025253653526306152,0.07678079605102539
19,text,0,35,38,3,0.0,0.03524339199066162,0.10594606399536133
19,text,0,36,39,3,0.0,-0.001278698444366455,-0.0030036568641662598
19,text,0,37,40,3,0.0,-0.0051801204681396484,-0.015117466449737549
19,audio,1,1,4,3,0.0,0.0017338991165161133,0.005583763122558594
19,audio,1,2,5,3,0.0,0.001795947551727295,0.005886495113372803
19,audio,1,3,6,3,0.0,0.0003172755241394043,0.0017951726913452148
19,audio,1,4,7,3,0.0,-0.00017207860946655273,-0.0005363821983337402
19,audio,1,5,8,3,0.0,0.0011986494064331055,0.004102647304534912
19,audio,1,6,9,3,0.0,0.0007493495941162109,0.0037480592727661133
19,audio,1,7,10,3,0.0,0.0059233903884887695,0.01709151268005371
19,audio,1,8,11,3,0.0,0.011308491230010986,0.03245145082473755
19,audio,1,9,12,3,0.0,0.012408435344696045,0.03582078218460083
19,audio,1,10,13,3,0.0,0.01193302869796753,0.03360337018966675
19,audio,1,11,14,3,0.0,0.009108424186706543,0.022336244583129883
19,audio,1,12,15,3,0.0,0.0017491579055786133,0.003896653652191162
19,audio,1,13,16,3,0.0,0.0026845932006835938,0.007924377918243408
19,audio,1,14,17,3,0.0,0.0009676814079284668,0.0004965066909790039
19,audio,1,15,18,3,0.0,0.0007551312446594238,-6.514787673950195e-05
19,audio,1,16,19,3,0.0,-0.002394437789916992,-0.009387433528900146
19,audio,1,17,20,3,0.0,-0.005288183689117432,-0.01908135414123535
19,audio,1,18,21,3,0.0,-0.0052604079246521,-0.019372642040252686
19,audio,1,19,22,3,0.0,2.0623207092285156e-05,-0.0014829635620117188
19,audio,1,20,23,3,0.0,0.003962099552154541,0.011255025863647461
19,audio,1,21,24,3,0.0,0.009568095207214355,0.02927529811859131
19,audio,1,22,25,3,0.0,0.01686239242553711,0.04933387041091919
19,audio,1,23,26,3,0.0,0.019157588481903076,0.05474215745925903
19,audio,1,24,27,3,0.0,0.01542508602142334,0.04316818714141846
19,audio,1,25,28,3,0.0,0.008973360061645508,0.02454507350921631
19,audio,1,26,29,3,0.0,0.003951311111450195,0.009238004684448242
19,audio,1,27,30,3,0.0,0.0014620423316955566,0.004127800464630127
19,audio,1,28,31,3,0.0,0.0019646286964416504,0.006765604019165039
19,audio,1,29,32,3,0.0,0.0018004775047302246,0.006914019584655762
19,audio,1,30,33,3,0.0,0.0009884238243103027,0.003988862037658691
19,audio,1,31,34,3,0.0,-0.0018856525421142578,-0.006425440311431885
19,audio,1,32,35,3,0.0,-1.0609626770019531e-05,-0.001118004322052002
19,audio,1,33,36,3,0.0,-0.0008396506309509277,-0.004509925842285156
19,audio,1,34,37,3,0.0,-0.001487135887145996,-0.005907893180847168
19,audio,1,35,38,3,0.0,-0.002148866653442383,-0.006882905960083008
19,audio,1,36,39,3,0.0,-0.0025592446327209473,-0.007131636142730713
19,audio,1,37,40,3,0.0,-0.0021091103553771973,-0.00500565767288208
19,vision,2,1,4,3,0.0,-0.0002105236053466797,-0.0005942583084106445
19,vision,2,2,5,3,0.0,0.00011074542999267578,0.0009808540344238281
19,vision,2,3,6,3,0.0,0.0004456043243408203,0.0015080571174621582
19,vision,2,4,7,3,0.0,1.9311904907226562e-05,0.00043964385986328125
19,vision,2,5,8,3,0.0,0.00015622377395629883,0.0011600255966186523
19,vision,2,6,9,3,0.0,7.68899917602539e-05,0.0008423328399658203
19,vision,2,7,10,3,0.0,0.00010329484939575195,0.0011337995529174805
19,vision,2,8,11,3,0.0,-8.034706115722656e-05,0.0003267526626586914
19,vision,2,9,12,3,0.0,-0.0006179213523864746,-0.0014709234237670898
19,vision,2,10,13,3,0.0,0.0003401041030883789,0.0014370083808898926
19,vision,2,11,14,3,0.0,0.0006575584411621094,0.0020948052406311035
19,vision,2,12,15,3,0.0,3.24249267578125e-05,-0.0009045004844665527
19,vision,2,13,16,3,0.0,-0.0006118416786193848,-0.0027697086334228516
19,vision,2,14,17,3,0.0,-0.0009225606918334961,-0.003680288791656494
19,vision,2,15,18,3,0.0,-0.0007815957069396973,-0.003252267837524414
19,vision,2,16,19,3,0.0,-0.002531766891479492,-0.00903230905532837
19,vision,2,17,20,3,0.0,-0.0038440823554992676,-0.013113915920257568
19,vision,2,18,21,3,0.0,-0.004932880401611328,-0.015966832637786865
19,vision,2,19,22,3,0.0,0.006628811359405518,0.020339548587799072
19,vision,2,20,23,3,0.0,0.022000253200531006,0.0670585036277771
19,vision,2,21,24,3,0.0,0.024099409580230713,0.07356417179107666
19,vision,2,22,25,3,0.0,0.011027097702026367,0.034779489040374756
19,vision,2,23,26,3,0.0,0.003521263599395752,0.0129166841506958
19,vision,2,24,27,3,0.0,-2.282857894897461e-05,0.001917123794555664
19,vision,2,25,28,3,0.0,0.0006765127182006836,0.0032782554626464844
19,vision,2,26,29,3,0.0,0.0006946921348571777,0.00350111722946167
19,vision,2,27,30,3,0.0,0.0005713105201721191,0.0031848549842834473
19,vision,2,28,31,3,0.0,0.0005194544792175293,0.003150463104248047
19,vision,2,29,32,3,0.0,0.0004526376724243164,0.0031619668006896973
19,vision,2,30,33,3,0.0,0.0017911791801452637,0.007298707962036133
19,vision,2,31,34,3,0.0,0.002320706844329834,0.008995532989501953
19,vision,2,32,35,3,0.0,0.001567840576171875,0.0067691802978515625
19,vision,2,33,36,3,0.0,0.0007970333099365234,0.004344046115875244
19,vision,2,34,37,3,0.0,-0.00012534856796264648,0.0006940364837646484
19,vision,2,35,38,3,0.0,0.0007268786430358887,0.0035583972930908203
19,vision,2,36,39,3,0.0,0.0005027055740356445,0.002916693687438965
19,vision,2,37,40,3,0.0,0.0005265474319458008,0.0020224452018737793
20,text,0,1,4,3,0.0,0.021690726280212402,0.05017197132110596
20,text,0,2,5,3,0.0,0.01675093173980713,0.03600811958312988
20,text,0,3,6,3,0.0,0.005767226219177246,-0.012617945671081543
20,text,0,4,7,3,0.0,-0.011105358600616455,-0.05431818962097168
20,text,0,5,8,3,0.0,-0.01586592197418213,-0.07007193565368652
20,text,0,6,9,3,0.0,-0.0071299076080322266,-0.03007805347442627
20,text,0,7,10,3,0.0,-0.004551529884338379,-0.02217710018157959
20,text,0,8,11,3,0.0,-0.004752159118652344,-0.019933342933654785
20,text,0,9,12,3,0.0,0.012089848518371582,0.022599101066589355
20,text,0,10,13,3,0.0,0.013208091259002686,0.025925397872924805
20,text,0,11,14,3,0.0,0.022078871726989746,0.048371195793151855
20,text,0,12,15,3,0.0,0.012196481227874756,0.019678473472595215
20,text,0,13,16,3,0.0,0.01856696605682373,0.03830373287200928
20,text,0,14,17,3,0.0,0.0395779013633728,0.03976452350616455
20,text,0,15,18,3,0.0,0.023225009441375732,0.040831685066223145
20,text,0,16,19,3,0.0,0.019536495208740234,0.03635740280151367
20,text,0,17,20,3,0.0,0.031196653842926025,0.06895828247070312
20,text,0,18,21,3,0.0,0.0304945707321167,0.061443328857421875
20,text,0,19,22,3,0.0,0.030667603015899658,0.05588114261627197
20,text,0,20,23,3,0.0,-0.007342875003814697,-0.020974397659301758
20,text,0,21,24,3,0.0,-0.002451300621032715,-0.006041884422302246
20,text,0,22,25,3,0.0,0.0026401877403259277,0.02124202251434326
20,text,0,23,26,3,0.0,0.022151529788970947,0.05892622470855713
20,text,0,24,27,3,0.0,0.020367980003356934,0.05512797832489014
20,text,0,25,28,3,0.0,0.013901352882385254,0.029942870140075684
20,text,0,26,29,3,0.0,-0.02062004804611206,-0.05961728096008301
20,text,0,27,30,3,0.0,-0.02888774871826172,-0.0892791748046875
20,text,0,28,31,3,0.0,-0.028403103351593018,-0.08444225788116455
20,text,0,29,32,3,0.0,-0.01668006181716919,-0.037636756896972656
20,text,0,30,33,3,0.0,-0.0030001401901245117,-0.004449009895324707
20,text,0,31,34,3,0.0,-0.0006143450736999512,0.00022482872009277344
20,text,0,32,35,3,0.0,0.007287144660949707,0.014504313468933105
20,text,0,33,36,3,0.0,-0.0014039874076843262,-0.0063762664794921875
20,text,0,34,37,3,0.0,-0.009275197982788086,-0.0266188383102417
20,text,0,35,38,3,0.0,-0.013389170169830322,-0.042508482933044434
20,text,0,36,39,3,0.0,-0.010946035385131836,-0.03041064739227295
20,text,0,37,40,3,0.0,-0.009550690650939941,-0.026167631149291992
20,text,0,38,41,3,0.0,-0.009648323059082031,-0.026462078094482422
20,text,0,39,42,3,0.0,-0.001025378704071045,-0.0006778240203857422
20,text,0,40,43,3,0.0,0.010857820510864258,0.028726935386657715
20,text,0,41,44,3,0.0,0.016993045806884766,0.047535061836242676
20,audio,1,1,4,3,0.0,0.0015532970428466797,0.0036562681198120117
20,audio,1,2,5,3,0.0,0.0021249055862426758,0.007860541343688965
20,audio,1,3,6,3,0.0,0.0004146695137023926,0.003456711769104004
20,audio,1,4,7,3,0.0,-0.00029033422470092773,0.0008087158203125
20,audio,1,5,8,3,0.0,-7.855892181396484e-05,-0.0005096197128295898
20,audio,1,6,9,3,0.0,-0.0007476806640625,-0.0009630918502807617
20,audio,1,7,10,3,0.0,-0.00021207332611083984,8.678436279296875e-05
20,audio,1,8,11,3,0.0,-0.0002557039260864258,0.0006753206253051758
20,audio,1,9,12,3,0.0,-0.0001780986785888672,0.0019763708114624023
20,audio,1,10,13,3,0.0,-0.00017052888870239258,0.0015784502029418945
20,audio,1,11,14,3,0.0,-0.00019478797912597656,0.0002586841583251953
20,audio,1,12,15,3,0.0,-0.0005165338516235352,-0.0017647743225097656
20,audio,1,13,16,3,0.0,-0.0006701946258544922,-0.002978205680847168
20,audio,1,14,17,3,0.0,0.00011277198791503906,0.001772165298461914
20,audio,1,15,18,3,0.0,0.000634312629699707,0.0034638643264770508
20,audio,1,16,19,3,0.0,1.2516975402832031e-06,0.0009533166885375977
20,audio,1,17,20,3,0.0,0.00017851591110229492,0.0008069276809692383
20,audio,1,18,21,3,0.0,0.00020831823348999023,-0.0027855634689331055
20,audio,1,19,22,3,0.0,-0.00023502111434936523,-0.003085017204284668
20,audio,1,20,23,3,0.0,-0.0001474618911743164,-0.0013583898544311523
20,audio,1,21,24,3,0.0,-0.0006356239318847656,0.00030434131622314453
20,audio,1,22,25,3,0.0,-0.0002135634422302246,0.0032529830932617188
20,audio,1,23,26,3,0.0,-0.00022399425506591797,0.0029295682907104492
20,audio,1,24,27,3,0.0,0.0010164976119995117,0.007572531700134277
20,audio,1,25,28,3,0.0,0.00048607587814331055,0.0036340951919555664
20,audio,1,26,29,3,0.0,-0.00024956464767456055,0.0003300905227661133
20,audio,1,27,30,3,0.0,0.00018638372421264648,0.003915190696716309
20,audio,1,28,31,3,0.0,0.0019328594207763672,0.01332557201385498
